Time (s), Heater (%), Temperature (°C)
1.333233604431152344e+02,4.000000000000000000e+01,7.660999999999999943e+01
1.343225307464599609e+02,4.000000000000000000e+01,7.700000000000000000e+01
1.353181843757629395e+02,4.000000000000000000e+01,7.715000000000000568e+01
1.363146910667419434e+02,4.000000000000000000e+01,7.751000000000000512e+01
1.373053431510925293e+02,4.000000000000000000e+01,7.764000000000000057e+01
1.382958793640136719e+02,4.000000000000000000e+01,7.804999999999999716e+01
1.392953310012817383e+02,4.000000000000000000e+01,7.826999999999999602e+01
1.403270559310913086e+02,4.000000000000000000e+01,7.854000000000000625e+01
1.413197977542877197e+02,4.000000000000000000e+01,7.878000000000000114e+01
1.423196437358856201e+02,4.000000000000000000e+01,7.903000000000000114e+01
1.433227605819702148e+02,4.000000000000000000e+01,7.929999999999999716e+01
1.443216788768768311e+02,4.000000000000000000e+01,7.959000000000000341e+01
1.453252682685852051e+02,4.000000000000000000e+01,7.987999999999999545e+01
1.463303906917572021e+02,4.000000000000000000e+01,8.007999999999999829e+01
1.473263716697692871e+02,4.000000000000000000e+01,8.043999999999999773e+01
1.483206968307495117e+02,4.000000000000000000e+01,8.056999999999999318e+01
1.493234572410583496e+02,4.000000000000000000e+01,8.093000000000000682e+01
1.503270435333251953e+02,4.000000000000000000e+01,8.104999999999999716e+01
1.513287332057952881e+02,4.000000000000000000e+01,8.137000000000000455e+01
1.523285896778106689e+02,4.000000000000000000e+01,8.154000000000000625e+01
1.533298561573028564e+02,4.000000000000000000e+01,8.190999999999999659e+01
1.543333458900451660e+02,4.000000000000000000e+01,8.203000000000000114e+01
1.553360202312469482e+02,4.000000000000000000e+01,8.240000000000000568e+01
1.563350267410278320e+02,4.000000000000000000e+01,8.259000000000000341e+01
1.573325593471527100e+02,4.000000000000000000e+01,8.284000000000000341e+01
1.583351173400878906e+02,4.000000000000000000e+01,8.306000000000000227e+01
1.593379309177398682e+02,4.000000000000000000e+01,8.337000000000000455e+01
1.603337445259094238e+02,4.000000000000000000e+01,8.356999999999999318e+01
1.613247153759002686e+02,4.000000000000000000e+01,8.389000000000000057e+01
1.623202946186065674e+02,4.000000000000000000e+01,8.407999999999999829e+01
1.633191101551055908e+02,4.000000000000000000e+01,8.428000000000000114e+01
1.643210947513580322e+02,4.000000000000000000e+01,8.451999999999999602e+01
1.653217041492462158e+02,4.000000000000000000e+01,8.484000000000000341e+01
1.663259162902832031e+02,4.000000000000000000e+01,8.501000000000000512e+01
1.673196680545806885e+02,4.000000000000000000e+01,8.534999999999999432e+01
1.683213090896606445e+02,4.000000000000000000e+01,8.545000000000000284e+01
1.693210723400115967e+02,4.000000000000000000e+01,8.581999999999999318e+01
1.703155417442321777e+02,4.000000000000000000e+01,8.593999999999999773e+01
1.713186039924621582e+02,4.000000000000000000e+01,8.620999999999999375e+01
1.723123862743377686e+02,4.000000000000000000e+01,8.643000000000000682e+01
