Time (s), Heater (%), Temperature (°C)
1.760000000000000000e+02,3.338870723053868517e+01,5.139999999999999858e+01
1.770000000000000000e+02,3.338870723053868517e+01,5.152000000000000313e+01
1.780000000000000000e+02,3.338870723053868517e+01,5.193999999999999773e+01
1.790000000000000000e+02,3.338870723053868517e+01,5.200999999999999801e+01
1.800000000000000000e+02,3.537083199880318318e+01,5.238000000000000256e+01
1.810000000000000000e+02,3.537083199880318318e+01,5.250000000000000000e+01
1.820000000000000000e+02,3.537083199880318318e+01,5.270000000000000284e+01
1.830000000000000000e+02,3.537083199880318318e+01,5.296000000000000085e+01
1.840000000000000000e+02,3.537083199880318318e+01,5.328000000000000114e+01
1.850000000000000000e+02,3.537083199880318318e+01,5.347999999999999687e+01
1.860000000000000000e+02,3.537083199880318318e+01,5.378999999999999915e+01
1.870000000000000000e+02,3.537083199880318318e+01,5.396000000000000085e+01
1.880000000000000000e+02,3.537083199880318318e+01,5.428000000000000114e+01
1.890000000000000000e+02,3.537083199880318318e+01,5.442999999999999972e+01
1.900000000000000000e+02,3.537083199880318318e+01,5.482000000000000028e+01
1.910000000000000000e+02,3.537083199880318318e+01,5.493999999999999773e+01
1.920000000000000000e+02,3.537083199880318318e+01,5.532999999999999829e+01
1.930000000000000000e+02,3.537083199880318318e+01,5.545000000000000284e+01
1.940000000000000000e+02,3.537083199880318318e+01,5.570000000000000284e+01
1.950000000000000000e+02,3.712789137471213508e+01,5.596999999999999886e+01
1.960000000000000000e+02,3.712789137471213508e+01,5.631000000000000227e+01
1.970000000000000000e+02,3.712789137471213508e+01,5.647999999999999687e+01
1.980000000000000000e+02,3.712789137471213508e+01,5.682000000000000028e+01
1.990000000000000000e+02,3.712789137471213508e+01,5.699000000000000199e+01
2.000000000000000000e+02,3.712789137471213508e+01,5.721000000000000085e+01
2.010000000000000000e+02,3.712789137471213508e+01,5.746000000000000085e+01
2.020000000000000000e+02,3.712789137471213508e+01,5.763000000000000256e+01
2.030000000000000000e+02,3.712789137471213508e+01,5.786999999999999744e+01
2.040000000000000000e+02,3.712789137471213508e+01,5.815999999999999659e+01
2.050000000000000000e+02,3.712789137471213508e+01,5.835999999999999943e+01
2.060000000000000000e+02,3.712789137471213508e+01,5.864999999999999858e+01
2.070000000000000000e+02,3.712789137471213508e+01,5.885000000000000142e+01
2.080000000000000000e+02,3.712789137471213508e+01,5.924000000000000199e+01
2.090000000000000000e+02,3.712789137471213508e+01,5.942999999999999972e+01
2.100000000000000000e+02,3.850101059709077589e+01,5.982000000000000028e+01
2.110000000000000000e+02,3.850101059709077589e+01,6.021000000000000085e+01
2.120000000000000000e+02,3.850101059709077589e+01,6.028999999999999915e+01
2.130000000000000000e+02,3.850101059709077589e+01,6.063000000000000256e+01
2.140000000000000000e+02,3.850101059709077589e+01,6.079999999999999716e+01
2.150000000000000000e+02,3.850101059709077589e+01,6.111999999999999744e+01
2.160000000000000000e+02,3.850101059709077589e+01,6.134000000000000341e+01
2.170000000000000000e+02,3.850101059709077589e+01,6.163000000000000256e+01
2.180000000000000000e+02,3.850101059709077589e+01,6.188000000000000256e+01
2.190000000000000000e+02,3.850101059709077589e+01,6.207000000000000028e+01
2.200000000000000000e+02,3.850101059709077589e+01,6.249000000000000199e+01
2.210000000000000000e+02,3.850101059709077589e+01,6.272999999999999687e+01
2.220000000000000000e+02,3.850101059709077589e+01,6.311999999999999744e+01
2.230000000000000000e+02,3.850101059709077589e+01,6.321999999999999886e+01
2.240000000000000000e+02,3.850101059709077589e+01,6.353999999999999915e+01
2.250000000000000000e+02,3.968615163363635645e+01,6.372999999999999687e+01
2.260000000000000000e+02,3.968615163363635645e+01,6.409999999999999432e+01
2.270000000000000000e+02,3.968615163363635645e+01,6.421999999999999886e+01
2.280000000000000000e+02,3.968615163363635645e+01,6.451000000000000512e+01
2.290000000000000000e+02,3.968615163363635645e+01,6.479999999999999716e+01
2.300000000000000000e+02,3.968615163363635645e+01,6.506999999999999318e+01
2.310000000000000000e+02,3.968615163363635645e+01,6.539000000000000057e+01
2.320000000000000000e+02,3.968615163363635645e+01,6.565999999999999659e+01
2.330000000000000000e+02,3.968615163363635645e+01,6.598000000000000398e+01
2.340000000000000000e+02,3.968615163363635645e+01,6.617000000000000171e+01
2.350000000000000000e+02,3.968615163363635645e+01,6.643999999999999773e+01
2.360000000000000000e+02,3.968615163363635645e+01,6.656000000000000227e+01
2.370000000000000000e+02,3.968615163363635645e+01,6.676000000000000512e+01
2.380000000000000000e+02,3.968615163363635645e+01,6.715000000000000568e+01
2.390000000000000000e+02,3.968615163363635645e+01,6.739000000000000057e+01
2.400000000000000000e+02,4.055556623857144416e+01,6.759000000000000341e+01
2.410000000000000000e+02,4.055556623857144416e+01,6.776000000000000512e+01
2.420000000000000000e+02,4.055556623857144416e+01,6.804999999999999716e+01
2.430000000000000000e+02,4.055556623857144416e+01,6.843999999999999773e+01
2.440000000000000000e+02,4.055556623857144416e+01,6.860999999999999943e+01
2.450000000000000000e+02,4.055556623857144416e+01,6.890999999999999659e+01
2.460000000000000000e+02,4.055556623857144416e+01,6.909999999999999432e+01
2.470000000000000000e+02,4.055556623857144416e+01,6.948999999999999488e+01
2.480000000000000000e+02,4.055556623857144416e+01,6.956999999999999318e+01
2.490000000000000000e+02,4.055556623857144416e+01,6.995999999999999375e+01
2.500000000000000000e+02,4.055556623857144416e+01,7.004999999999999716e+01
2.510000000000000000e+02,4.055556623857144416e+01,7.046999999999999886e+01
2.520000000000000000e+02,4.055556623857144416e+01,7.054000000000000625e+01
2.530000000000000000e+02,4.055556623857144416e+01,7.087999999999999545e+01
2.540000000000000000e+02,4.055556623857144416e+01,7.104999999999999716e+01
2.550000000000000000e+02,4.108203161057260644e+01,7.131999999999999318e+01
2.560000000000000000e+02,4.108203161057260644e+01,7.154000000000000625e+01
2.570000000000000000e+02,4.108203161057260644e+01,7.187999999999999545e+01
2.580000000000000000e+02,4.108203161057260644e+01,7.187999999999999545e+01
2.590000000000000000e+02,4.108203161057260644e+01,7.229999999999999716e+01
2.600000000000000000e+02,4.108203161057260644e+01,7.250000000000000000e+01
2.610000000000000000e+02,4.108203161057260644e+01,7.251999999999999602e+01
2.620000000000000000e+02,4.108203161057260644e+01,7.293000000000000682e+01
2.630000000000000000e+02,4.108203161057260644e+01,7.303000000000000114e+01
2.640000000000000000e+02,4.108203161057260644e+01,7.337000000000000455e+01
2.650000000000000000e+02,4.108203161057260644e+01,7.368999999999999773e+01
2.660000000000000000e+02,4.108203161057260644e+01,7.384000000000000341e+01
2.670000000000000000e+02,4.108203161057260644e+01,7.398000000000000398e+01
2.680000000000000000e+02,4.108203161057260644e+01,7.434999999999999432e+01
2.690000000000000000e+02,4.108203161057260644e+01,7.446999999999999886e+01
2.700000000000000000e+02,4.126356085259810413e+01,7.484000000000000341e+01
2.710000000000000000e+02,4.126356085259810413e+01,7.495999999999999375e+01
2.720000000000000000e+02,4.126356085259810413e+01,7.523000000000000398e+01
2.730000000000000000e+02,4.126356085259810413e+01,7.537999999999999545e+01
2.740000000000000000e+02,4.126356085259810413e+01,7.545000000000000284e+01
2.750000000000000000e+02,4.126356085259810413e+01,7.576999999999999602e+01
2.760000000000000000e+02,4.126356085259810413e+01,7.593999999999999773e+01
2.770000000000000000e+02,4.126356085259810413e+01,7.623000000000000398e+01
2.780000000000000000e+02,4.126356085259810413e+01,7.643000000000000682e+01
2.790000000000000000e+02,4.126356085259810413e+01,7.654999999999999716e+01
2.800000000000000000e+02,4.126356085259810413e+01,7.681999999999999318e+01
2.810000000000000000e+02,4.126356085259810413e+01,7.690999999999999659e+01
2.820000000000000000e+02,4.126356085259810413e+01,7.729999999999999716e+01
2.840000000000000000e+02,4.126356085259810413e+01,7.732999999999999829e+01
2.850000000000000000e+02,4.120165514533834994e+01,7.771999999999999886e+01
2.860000000000000000e+02,4.120165514533834994e+01,7.784000000000000341e+01
2.870000000000000000e+02,4.120165514533834994e+01,7.820999999999999375e+01
2.880000000000000000e+02,4.120165514533834994e+01,7.823000000000000398e+01
2.890000000000000000e+02,4.120165514533834994e+01,7.854999999999999716e+01
2.900000000000000000e+02,4.120165514533834994e+01,7.879000000000000625e+01
2.910000000000000000e+02,4.120165514533834994e+01,7.901000000000000512e+01
2.930000000000000000e+02,4.120165514533834994e+01,7.928000000000000114e+01
2.940000000000000000e+02,4.120165514533834994e+01,7.945000000000000284e+01
2.950000000000000000e+02,4.120165514533834994e+01,7.970000000000000284e+01
2.960000000000000000e+02,4.120165514533834994e+01,7.971999999999999886e+01
2.970000000000000000e+02,4.120165514533834994e+01,7.993999999999999773e+01
2.980000000000000000e+02,4.120165514533834994e+01,8.014000000000000057e+01
2.990000000000000000e+02,4.120165514533834994e+01,8.032999999999999829e+01
3.000000000000000000e+02,4.105491046818625733e+01,8.050000000000000000e+01
3.010000000000000000e+02,4.105491046818625733e+01,8.070000000000000284e+01
3.020000000000000000e+02,4.105491046818625733e+01,8.070000000000000284e+01
3.030000000000000000e+02,4.105491046818625733e+01,8.084000000000000341e+01
3.040000000000000000e+02,4.105491046818625733e+01,8.106000000000000227e+01
3.050000000000000000e+02,4.105491046818625733e+01,8.110999999999999943e+01
3.060000000000000000e+02,4.105491046818625733e+01,8.131000000000000227e+01
3.070000000000000000e+02,4.105491046818625733e+01,8.167000000000000171e+01
3.080000000000000000e+02,4.105491046818625733e+01,8.165000000000000568e+01
3.100000000000000000e+02,4.105491046818625733e+01,8.179999999999999716e+01
3.110000000000000000e+02,4.105491046818625733e+01,8.192000000000000171e+01
3.120000000000000000e+02,4.105491046818625733e+01,8.218999999999999773e+01
3.130000000000000000e+02,4.105491046818625733e+01,8.226000000000000512e+01
3.140000000000000000e+02,4.105491046818625733e+01,8.235999999999999943e+01
3.150000000000000000e+02,4.066051292132426198e+01,8.265000000000000568e+01
3.160000000000000000e+02,4.066051292132426198e+01,8.265000000000000568e+01
3.170000000000000000e+02,4.066051292132426198e+01,8.276999999999999602e+01
3.180000000000000000e+02,4.066051292132426198e+01,8.306999999999999318e+01
3.190000000000000000e+02,4.066051292132426198e+01,8.314000000000000057e+01
3.200000000000000000e+02,4.066051292132426198e+01,8.318999999999999773e+01
3.210000000000000000e+02,4.066051292132426198e+01,8.337999999999999545e+01
3.220000000000000000e+02,4.066051292132426198e+01,8.362999999999999545e+01
3.230000000000000000e+02,4.066051292132426198e+01,8.362999999999999545e+01
3.240000000000000000e+02,4.066051292132426198e+01,8.379999999999999716e+01
3.250000000000000000e+02,4.066051292132426198e+01,8.409000000000000341e+01
3.260000000000000000e+02,4.066051292132426198e+01,8.420999999999999375e+01
3.270000000000000000e+02,4.066051292132426198e+01,8.420999999999999375e+01
3.280000000000000000e+02,4.066051292132426198e+01,8.443000000000000682e+01
3.290000000000000000e+02,4.066051292132426198e+01,8.453000000000000114e+01
3.300000000000000000e+02,4.015583102938772697e+01,8.473000000000000398e+01
3.310000000000000000e+02,4.015583102938772697e+01,8.484999999999999432e+01
3.320000000000000000e+02,4.015583102938772697e+01,8.504000000000000625e+01
3.330000000000000000e+02,4.015583102938772697e+01,8.518999999999999773e+01
3.340000000000000000e+02,4.015583102938772697e+01,8.535999999999999943e+01
3.350000000000000000e+02,4.015583102938772697e+01,8.557999999999999829e+01
3.360000000000000000e+02,4.015583102938772697e+01,8.570000000000000284e+01
3.370000000000000000e+02,4.015583102938772697e+01,8.587000000000000455e+01
3.380000000000000000e+02,4.015583102938772697e+01,8.604000000000000625e+01
3.390000000000000000e+02,4.015583102938772697e+01,8.606999999999999318e+01
3.400000000000000000e+02,4.015583102938772697e+01,8.618999999999999773e+01
3.410000000000000000e+02,4.015583102938772697e+01,8.639000000000000057e+01
3.420000000000000000e+02,4.015583102938772697e+01,8.643999999999999773e+01
3.430000000000000000e+02,4.015583102938772697e+01,8.656000000000000227e+01
3.440000000000000000e+02,4.015583102938772697e+01,8.665999999999999659e+01
3.450000000000000000e+02,3.940255518694555548e+01,8.696999999999999886e+01
3.460000000000000000e+02,3.940255518694555548e+01,8.701999999999999602e+01
3.470000000000000000e+02,3.940255518694555548e+01,8.706999999999999318e+01
3.480000000000000000e+02,3.940255518694555548e+01,8.718999999999999773e+01
3.490000000000000000e+02,3.940255518694555548e+01,8.735999999999999943e+01
3.500000000000000000e+02,3.940255518694555548e+01,8.745999999999999375e+01
3.510000000000000000e+02,3.940255518694555548e+01,8.756000000000000227e+01
3.520000000000000000e+02,3.940255518694555548e+01,8.787999999999999545e+01
3.530000000000000000e+02,3.940255518694555548e+01,8.800000000000000000e+01
3.540000000000000000e+02,3.940255518694555548e+01,8.814000000000000057e+01
3.550000000000000000e+02,3.940255518694555548e+01,8.840999999999999659e+01
3.560000000000000000e+02,3.940255518694555548e+01,8.851000000000000512e+01
3.570000000000000000e+02,3.940255518694555548e+01,8.860999999999999943e+01
3.580000000000000000e+02,3.940255518694555548e+01,8.893000000000000682e+01
3.590000000000000000e+02,3.940255518694555548e+01,8.896999999999999886e+01
3.600000000000000000e+02,3.859145370503395611e+01,8.909999999999999432e+01
3.610000000000000000e+02,3.859145370503395611e+01,8.918999999999999773e+01
3.620000000000000000e+02,3.859145370503395611e+01,8.931999999999999318e+01
3.630000000000000000e+02,3.859145370503395611e+01,8.951000000000000512e+01
3.640000000000000000e+02,3.859145370503395611e+01,8.956000000000000227e+01
3.650000000000000000e+02,3.859145370503395611e+01,8.979999999999999716e+01
3.660000000000000000e+02,3.859145370503395611e+01,8.987999999999999545e+01
3.670000000000000000e+02,3.859145370503395611e+01,8.993000000000000682e+01
3.680000000000000000e+02,3.859145370503395611e+01,9.006999999999999318e+01
3.690000000000000000e+02,3.859145370503395611e+01,9.029000000000000625e+01
3.700000000000000000e+02,3.859145370503395611e+01,9.042000000000000171e+01
3.710000000000000000e+02,3.859145370503395611e+01,9.045999999999999375e+01
3.720000000000000000e+02,3.859145370503395611e+01,9.054000000000000625e+01
3.730000000000000000e+02,3.859145370503395611e+01,9.059000000000000341e+01
3.740000000000000000e+02,3.859145370503395611e+01,9.078000000000000114e+01
3.750000000000000000e+02,3.765647380510642250e+01,9.087999999999999545e+01
3.760000000000000000e+02,3.765647380510642250e+01,9.103000000000000114e+01
3.770000000000000000e+02,3.765647380510642250e+01,9.106999999999999318e+01
3.780000000000000000e+02,3.765647380510642250e+01,9.109999999999999432e+01
3.790000000000000000e+02,3.765647380510642250e+01,9.137000000000000455e+01
3.800000000000000000e+02,3.765647380510642250e+01,9.131999999999999318e+01
3.810000000000000000e+02,3.765647380510642250e+01,9.145999999999999375e+01
3.820000000000000000e+02,3.765647380510642250e+01,9.148999999999999488e+01
3.830000000000000000e+02,3.765647380510642250e+01,9.156000000000000227e+01
3.840000000000000000e+02,3.765647380510642250e+01,9.181000000000000227e+01
3.850000000000000000e+02,3.765647380510642250e+01,9.181000000000000227e+01
3.860000000000000000e+02,3.765647380510642250e+01,9.200000000000000000e+01
3.870000000000000000e+02,3.765647380510642250e+01,9.200000000000000000e+01
3.880000000000000000e+02,3.765647380510642250e+01,9.204999999999999716e+01
3.890000000000000000e+02,3.765647380510642250e+01,9.217000000000000171e+01
