Tiempo (seg), Entrada 25 (%), Temperatura 1 (°C)
6.098710691452026367e+03,2.000000000000000000e+01,8.506999999999999318e+01
6.099716133594512939e+03,2.000000000000000000e+01,8.473000000000000398e+01
6.100716416120529175e+03,2.000000000000000000e+01,8.470000000000000284e+01
6.101719764947891235e+03,2.000000000000000000e+01,8.468000000000000682e+01
6.102712143421173096e+03,2.000000000000000000e+01,8.462999999999999545e+01
6.103714545011520386e+03,2.000000000000000000e+01,8.462999999999999545e+01
6.104714989185333252e+03,2.000000000000000000e+01,8.465000000000000568e+01
6.105706171512603760e+03,2.000000000000000000e+01,8.465000000000000568e+01
6.106696932077407837e+03,2.000000000000000000e+01,8.429000000000000625e+01
6.107692115068435669e+03,2.000000000000000000e+01,8.423999999999999488e+01
6.108691741466522217e+03,2.000000000000000000e+01,8.423999999999999488e+01
6.109683892965316772e+03,2.000000000000000000e+01,8.423999999999999488e+01
6.110688312530517578e+03,2.000000000000000000e+01,8.417000000000000171e+01
6.111690197944641113e+03,2.000000000000000000e+01,8.414000000000000057e+01
6.112683846712112427e+03,2.000000000000000000e+01,8.417000000000000171e+01
6.113675509929656982e+03,2.000000000000000000e+01,8.412000000000000455e+01
6.114672892332077026e+03,2.000000000000000000e+01,8.396999999999999886e+01
6.115668187141418457e+03,2.000000000000000000e+01,8.395000000000000284e+01
6.116673279047012329e+03,2.000000000000000000e+01,8.375000000000000000e+01
6.117674489259719849e+03,2.000000000000000000e+01,8.373000000000000398e+01
6.118675028562545776e+03,2.000000000000000000e+01,8.370000000000000284e+01
6.119679226636886597e+03,2.000000000000000000e+01,8.370000000000000284e+01
6.120680325269699097e+03,2.000000000000000000e+01,8.368000000000000682e+01
6.121682019472122192e+03,2.000000000000000000e+01,8.370000000000000284e+01
6.122686435461044312e+03,2.000000000000000000e+01,8.365000000000000568e+01
6.123686831474304199e+03,2.000000000000000000e+01,8.353000000000000114e+01
6.124678103685379028e+03,2.000000000000000000e+01,8.332999999999999829e+01
6.125670462369918823e+03,2.000000000000000000e+01,8.331000000000000227e+01
6.126674268722534180e+03,2.000000000000000000e+01,8.320999999999999375e+01
6.127667140960693359e+03,2.000000000000000000e+01,8.323999999999999488e+01
6.128671752929687500e+03,2.000000000000000000e+01,8.312000000000000455e+01
6.129673927545547485e+03,2.000000000000000000e+01,8.318999999999999773e+01
6.130677368640899658e+03,2.000000000000000000e+01,8.320999999999999375e+01
6.131677790641784668e+03,2.000000000000000000e+01,8.318999999999999773e+01
6.132682250738143921e+03,2.000000000000000000e+01,8.309000000000000341e+01
6.133683742523193359e+03,2.000000000000000000e+01,8.284999999999999432e+01
6.134674911499023438e+03,2.000000000000000000e+01,8.287000000000000455e+01
6.135676820039749146e+03,2.000000000000000000e+01,8.279999999999999716e+01
6.136680476903915405e+03,2.000000000000000000e+01,8.275000000000000000e+01
6.137672131299972534e+03,2.000000000000000000e+01,8.276999999999999602e+01
6.138668698787689209e+03,2.000000000000000000e+01,8.268000000000000682e+01
6.139670707464218140e+03,2.000000000000000000e+01,8.268000000000000682e+01
6.140675922393798828e+03,2.000000000000000000e+01,8.265000000000000568e+01
6.141681376934051514e+03,2.000000000000000000e+01,8.253000000000000114e+01
6.142683563709259033e+03,2.000000000000000000e+01,8.229000000000000625e+01
6.143687582731246948e+03,2.000000000000000000e+01,8.229000000000000625e+01
6.144690547704696655e+03,2.000000000000000000e+01,8.226000000000000512e+01
6.145692058086395264e+03,2.000000000000000000e+01,8.218999999999999773e+01
6.146697253704071045e+03,2.000000000000000000e+01,8.223999999999999488e+01
6.147700699806213379e+03,2.000000000000000000e+01,8.215999999999999659e+01
6.148701079130172729e+03,2.000000000000000000e+01,8.201999999999999602e+01
6.149703964948654175e+03,2.000000000000000000e+01,8.184999999999999432e+01
6.150709105014801025e+03,2.000000000000000000e+01,8.179999999999999716e+01
6.151712749004364014e+03,2.000000000000000000e+01,8.171999999999999886e+01
6.152706822872161865e+03,2.000000000000000000e+01,8.170000000000000284e+01
6.153711867094039917e+03,2.000000000000000000e+01,8.171999999999999886e+01
6.154716087579727173e+03,2.000000000000000000e+01,8.171999999999999886e+01
6.155719669818878174e+03,2.000000000000000000e+01,8.145999999999999375e+01
6.156710450172424316e+03,2.000000000000000000e+01,8.132999999999999829e+01
6.157705264806747437e+03,2.000000000000000000e+01,8.128000000000000114e+01
6.158698334217071533e+03,2.000000000000000000e+01,8.126000000000000512e+01
6.159703042507171631e+03,2.000000000000000000e+01,8.120999999999999375e+01
6.160697314500808716e+03,2.000000000000000000e+01,8.120999999999999375e+01
6.161702061891555786e+03,2.000000000000000000e+01,8.120999999999999375e+01
6.162706210613250732e+03,2.000000000000000000e+01,8.101999999999999602e+01
6.163707512378692627e+03,2.000000000000000000e+01,8.093999999999999773e+01
6.164700073242187500e+03,2.000000000000000000e+01,8.087000000000000455e+01
6.165705466508865356e+03,2.000000000000000000e+01,8.084000000000000341e+01
6.166706822156906128e+03,2.000000000000000000e+01,8.081999999999999318e+01
6.167711354970932007e+03,2.000000000000000000e+01,8.081999999999999318e+01
6.168703967094421387e+03,2.000000000000000000e+01,8.081999999999999318e+01
6.169696218490600586e+03,2.000000000000000000e+01,8.079999999999999716e+01
6.170700593709945679e+03,2.000000000000000000e+01,8.075000000000000000e+01
6.171698108434677124e+03,2.000000000000000000e+01,8.075000000000000000e+01
6.172698452234268188e+03,2.000000000000000000e+01,8.076999999999999602e+01
6.173698117494583130e+03,2.000000000000000000e+01,8.070000000000000284e+01
6.174696570873260498e+03,2.000000000000000000e+01,8.053000000000000114e+01
6.175695433139801025e+03,2.000000000000000000e+01,8.037999999999999545e+01
6.176701741933822632e+03,2.000000000000000000e+01,8.032999999999999829e+01
6.177702594041824341e+03,2.000000000000000000e+01,8.032999999999999829e+01
6.178695095062255859e+03,2.000000000000000000e+01,8.032999999999999829e+01
6.179698081493377686e+03,2.000000000000000000e+01,8.031000000000000227e+01
6.180691976785659790e+03,2.000000000000000000e+01,8.028000000000000114e+01
6.181682686567306519e+03,2.000000000000000000e+01,8.028000000000000114e+01
6.182684627532958984e+03,2.000000000000000000e+01,8.026000000000000512e+01
6.183685856342315674e+03,2.000000000000000000e+01,8.023000000000000398e+01
6.184688803911209106e+03,2.000000000000000000e+01,8.018999999999999773e+01
6.185694040775299072e+03,2.000000000000000000e+01,7.992000000000000171e+01
6.186696825981140137e+03,2.000000000000000000e+01,7.984000000000000341e+01
6.187688043355941772e+03,2.000000000000000000e+01,7.984000000000000341e+01
6.188690443277359009e+03,2.000000000000000000e+01,7.984000000000000341e+01
6.189681995868682861e+03,2.000000000000000000e+01,7.984000000000000341e+01
6.190673997402191162e+03,2.000000000000000000e+01,7.984000000000000341e+01
6.191665897130966187e+03,2.000000000000000000e+01,7.984000000000000341e+01
6.192669796228408813e+03,2.000000000000000000e+01,7.975000000000000000e+01
6.193675805807113647e+03,2.000000000000000000e+01,7.979000000000000625e+01
6.194674391031265259e+03,2.000000000000000000e+01,7.979000000000000625e+01
6.195672117948532104e+03,2.000000000000000000e+01,7.971999999999999886e+01
6.196677712917327881e+03,2.000000000000000000e+01,7.979000000000000625e+01
6.197683204412460327e+03,2.000000000000000000e+01,7.954999999999999716e+01
6.198688933372497559e+03,2.000000000000000000e+01,7.945000000000000284e+01
6.199680701971054077e+03,2.000000000000000000e+01,7.935999999999999943e+01
6.200673651456832886e+03,2.000000000000000000e+01,7.935999999999999943e+01
6.201668076276779175e+03,2.000000000000000000e+01,7.935999999999999943e+01
6.202670704841613770e+03,2.000000000000000000e+01,7.931000000000000227e+01
6.203675429582595825e+03,2.000000000000000000e+01,7.932999999999999829e+01
6.204678098201751709e+03,2.000000000000000000e+01,7.931000000000000227e+01
6.205674628973007202e+03,2.000000000000000000e+01,7.931000000000000227e+01
6.206670027256011963e+03,2.000000000000000000e+01,7.909000000000000341e+01
6.207673476934432983e+03,2.000000000000000000e+01,7.909000000000000341e+01
6.208677184104919434e+03,2.000000000000000000e+01,7.889000000000000057e+01
6.209667482137680054e+03,2.000000000000000000e+01,7.881999999999999318e+01
6.210664485454559326e+03,2.000000000000000000e+01,7.884000000000000341e+01
6.211654943227767944e+03,2.000000000000000000e+01,7.884000000000000341e+01
6.212657992362976074e+03,2.000000000000000000e+01,7.881999999999999318e+01
6.213664391279220581e+03,2.000000000000000000e+01,7.881999999999999318e+01
6.214668151617050171e+03,2.000000000000000000e+01,7.871999999999999886e+01
6.215662117958068848e+03,2.000000000000000000e+01,7.881999999999999318e+01
6.216665501356124878e+03,2.000000000000000000e+01,7.870000000000000284e+01
6.217669530391693115e+03,2.000000000000000000e+01,7.854999999999999716e+01
6.218666395187377930e+03,2.000000000000000000e+01,7.848000000000000398e+01
6.219657644033432007e+03,2.000000000000000000e+01,7.848000000000000398e+01
6.220649592638015747e+03,2.000000000000000000e+01,7.840000000000000568e+01
6.221642081737518311e+03,2.000000000000000000e+01,7.843000000000000682e+01
6.222646272182464600e+03,2.000000000000000000e+01,7.840000000000000568e+01
6.223638135910034180e+03,2.000000000000000000e+01,7.840000000000000568e+01
6.224629649639129639e+03,2.000000000000000000e+01,7.840000000000000568e+01
6.225621978521347046e+03,2.000000000000000000e+01,7.837999999999999545e+01
6.226626824378967285e+03,2.000000000000000000e+01,7.837999999999999545e+01
6.227620639085769653e+03,2.000000000000000000e+01,7.837999999999999545e+01
6.228612199068069458e+03,2.000000000000000000e+01,7.837999999999999545e+01
6.229603260278701782e+03,2.000000000000000000e+01,7.843000000000000682e+01
6.230594472408294678e+03,2.000000000000000000e+01,7.837999999999999545e+01
6.231586244821548462e+03,2.000000000000000000e+01,7.840000000000000568e+01
6.232590483427047729e+03,2.000000000000000000e+01,7.843000000000000682e+01
6.233586042881011963e+03,2.000000000000000000e+01,7.837999999999999545e+01
6.234590704917907715e+03,2.000000000000000000e+01,7.840000000000000568e+01
6.235583390712738037e+03,2.000000000000000000e+01,7.837999999999999545e+01
6.236584954500198364e+03,2.000000000000000000e+01,7.840000000000000568e+01
6.237586189270019531e+03,2.000000000000000000e+01,7.843000000000000682e+01
6.238578102111816406e+03,2.000000000000000000e+01,7.834999999999999432e+01
6.239580708265304565e+03,2.000000000000000000e+01,7.837999999999999545e+01
6.240583739757537842e+03,2.000000000000000000e+01,7.840000000000000568e+01
6.241583488702774048e+03,2.000000000000000000e+01,7.832999999999999829e+01
6.242587860107421875e+03,2.000000000000000000e+01,7.834999999999999432e+01
6.243580694198608398e+03,2.000000000000000000e+01,7.832999999999999829e+01
6.244580081939697266e+03,2.000000000000000000e+01,7.832999999999999829e+01
6.245579085111618042e+03,2.000000000000000000e+01,7.832999999999999829e+01
6.246583746671676636e+03,2.000000000000000000e+01,7.832999999999999829e+01
6.247584977388381958e+03,2.000000000000000000e+01,7.832999999999999829e+01
6.248584290504455566e+03,2.000000000000000000e+01,7.832999999999999829e+01
6.249584988355636597e+03,2.000000000000000000e+01,7.834999999999999432e+01
6.250575341939926147e+03,2.000000000000000000e+01,7.831000000000000227e+01
6.251575400114059448e+03,2.000000000000000000e+01,7.831000000000000227e+01
6.252579488277435303e+03,2.000000000000000000e+01,7.831000000000000227e+01
6.253579110145568848e+03,2.000000000000000000e+01,7.828000000000000114e+01
6.254570702552795410e+03,2.000000000000000000e+01,7.820999999999999375e+01
6.255573718070983887e+03,2.000000000000000000e+01,7.789000000000000057e+01
6.256579470396041870e+03,2.000000000000000000e+01,7.795999999999999375e+01
6.257583808898925781e+03,2.000000000000000000e+01,7.789000000000000057e+01
6.258576348066329956e+03,2.000000000000000000e+01,7.789000000000000057e+01
6.259581754684448242e+03,2.000000000000000000e+01,7.789000000000000057e+01
6.260586581230163574e+03,2.000000000000000000e+01,7.779000000000000625e+01
6.261581745386123657e+03,2.000000000000000000e+01,7.787000000000000455e+01
6.262572748184204102e+03,2.000000000000000000e+01,7.773999999999999488e+01
6.263577163457870483e+03,2.000000000000000000e+01,7.781999999999999318e+01
6.264581548452377319e+03,2.000000000000000000e+01,7.770000000000000284e+01
6.265580955505371094e+03,2.000000000000000000e+01,7.759999999999999432e+01
6.266571889162063599e+03,2.000000000000000000e+01,7.762000000000000455e+01
6.267564690589904785e+03,2.000000000000000000e+01,7.740000000000000568e+01
6.268570084571838379e+03,2.000000000000000000e+01,7.740000000000000568e+01
6.269564721822738647e+03,2.000000000000000000e+01,7.740000000000000568e+01
6.270557783365249634e+03,2.000000000000000000e+01,7.740000000000000568e+01
6.271563469648361206e+03,2.000000000000000000e+01,7.734999999999999432e+01
6.272565368175506592e+03,2.000000000000000000e+01,7.732999999999999829e+01
6.273560719490051270e+03,2.000000000000000000e+01,7.734999999999999432e+01
6.274553949594497681e+03,2.000000000000000000e+01,7.726000000000000512e+01
6.275546566486358643e+03,2.000000000000000000e+01,7.734999999999999432e+01
6.276542134761810303e+03,2.000000000000000000e+01,7.732999999999999829e+01
6.277546991586685181e+03,2.000000000000000000e+01,7.729999999999999716e+01
6.278552109718322754e+03,2.000000000000000000e+01,7.704000000000000625e+01
6.279553858995437622e+03,2.000000000000000000e+01,7.698999999999999488e+01
6.280547498941421509e+03,2.000000000000000000e+01,7.695999999999999375e+01
6.281551754951477051e+03,2.000000000000000000e+01,7.690999999999999659e+01
6.282556092500686646e+03,2.000000000000000000e+01,7.693999999999999773e+01
6.283557406902313232e+03,2.000000000000000000e+01,7.690999999999999659e+01
6.284550073146820068e+03,2.000000000000000000e+01,7.687000000000000455e+01
6.285548654556274414e+03,2.000000000000000000e+01,7.687000000000000455e+01
6.286541957855224609e+03,2.000000000000000000e+01,7.684000000000000341e+01
6.287532265663146973e+03,2.000000000000000000e+01,7.684000000000000341e+01
6.288536835908889771e+03,2.000000000000000000e+01,7.687000000000000455e+01
6.289538097858428955e+03,2.000000000000000000e+01,7.681999999999999318e+01
6.290540700435638428e+03,2.000000000000000000e+01,7.681999999999999318e+01
6.291546042203903198e+03,2.000000000000000000e+01,7.679000000000000625e+01
6.292542117595672607e+03,2.000000000000000000e+01,7.673999999999999488e+01
6.293548083782196045e+03,2.000000000000000000e+01,7.651999999999999602e+01
6.294553341865539551e+03,2.000000000000000000e+01,7.651999999999999602e+01
6.295558501958847046e+03,2.000000000000000000e+01,7.646999999999999886e+01
6.296561163902282715e+03,2.000000000000000000e+01,7.643000000000000682e+01
6.297555438041687012e+03,2.000000000000000000e+01,7.643000000000000682e+01
6.298559156179428101e+03,2.000000000000000000e+01,7.640000000000000568e+01
6.299563587188720703e+03,2.000000000000000000e+01,7.637999999999999545e+01
6.300561975240707397e+03,2.000000000000000000e+01,7.634999999999999432e+01
6.301564910650253296e+03,2.000000000000000000e+01,7.637999999999999545e+01
6.302555074930191040e+03,2.000000000000000000e+01,7.634999999999999432e+01
6.303560673952102661e+03,2.000000000000000000e+01,7.634999999999999432e+01
6.304565884351730347e+03,2.000000000000000000e+01,7.634999999999999432e+01
6.305557023286819458e+03,2.000000000000000000e+01,7.637999999999999545e+01
6.306549078464508057e+03,2.000000000000000000e+01,7.628000000000000114e+01
6.307552467584609985e+03,2.000000000000000000e+01,7.632999999999999829e+01
6.308554959297180176e+03,2.000000000000000000e+01,7.632999999999999829e+01
6.309556645631790161e+03,2.000000000000000000e+01,7.634999999999999432e+01
6.310560500621795654e+03,2.000000000000000000e+01,7.637999999999999545e+01
6.311564914703369141e+03,2.000000000000000000e+01,7.632999999999999829e+01
6.312568099021911621e+03,2.000000000000000000e+01,7.628000000000000114e+01
6.313572796344757080e+03,2.000000000000000000e+01,7.637999999999999545e+01
6.314569713830947876e+03,2.000000000000000000e+01,7.640000000000000568e+01
6.315571790218353271e+03,2.000000000000000000e+01,7.634999999999999432e+01
6.316574746131896973e+03,2.000000000000000000e+01,7.634999999999999432e+01
6.317567451000213623e+03,2.000000000000000000e+01,7.637999999999999545e+01
6.318572803020477295e+03,2.000000000000000000e+01,7.629999999999999716e+01
6.319578108787536621e+03,2.000000000000000000e+01,7.637999999999999545e+01
6.320579984903335571e+03,2.000000000000000000e+01,7.628000000000000114e+01
6.321585076093673706e+03,2.000000000000000000e+01,7.637999999999999545e+01
6.322588071107864380e+03,2.000000000000000000e+01,7.623000000000000398e+01
6.323591829776763916e+03,2.000000000000000000e+01,7.601000000000000512e+01
6.324586162328720093e+03,2.000000000000000000e+01,7.612999999999999545e+01
6.325591726541519165e+03,2.000000000000000000e+01,7.595999999999999375e+01
6.326585377216339111e+03,2.000000000000000000e+01,7.598999999999999488e+01
6.327588949680328369e+03,2.000000000000000000e+01,7.593999999999999773e+01
6.328593282461166382e+03,2.000000000000000000e+01,7.590999999999999659e+01
6.329598098278045654e+03,2.000000000000000000e+01,7.593999999999999773e+01
6.330600448608398438e+03,2.000000000000000000e+01,7.590999999999999659e+01
6.331603406429290771e+03,2.000000000000000000e+01,7.589000000000000057e+01
6.332595991611480713e+03,2.000000000000000000e+01,7.584000000000000341e+01
6.333598105669021606e+03,2.000000000000000000e+01,7.590999999999999659e+01
6.334601107120513916e+03,2.000000000000000000e+01,7.590999999999999659e+01
6.335602114677429199e+03,2.000000000000000000e+01,7.585999999999999943e+01
6.336593873262405396e+03,2.000000000000000000e+01,7.585999999999999943e+01
6.337588297605514526e+03,2.000000000000000000e+01,7.585999999999999943e+01
6.338583431005477905e+03,2.000000000000000000e+01,7.585999999999999943e+01
6.339584905624389648e+03,2.000000000000000000e+01,7.585999999999999943e+01
6.340589105606079102e+03,2.000000000000000000e+01,7.584000000000000341e+01
6.341594313383102417e+03,2.000000000000000000e+01,7.589000000000000057e+01
6.342594359397888184e+03,2.000000000000000000e+01,7.585999999999999943e+01
6.343585918426513672e+03,2.000000000000000000e+01,7.573999999999999488e+01
6.344585843563079834e+03,2.000000000000000000e+01,7.567000000000000171e+01
6.345578108787536621e+03,2.000000000000000000e+01,7.581999999999999318e+01
6.346571202039718628e+03,2.000000000000000000e+01,7.562000000000000455e+01
6.347575997829437256e+03,2.000000000000000000e+01,7.581999999999999318e+01
6.348579818725585938e+03,2.000000000000000000e+01,7.564000000000000057e+01
6.349585230827331543e+03,2.000000000000000000e+01,7.550000000000000000e+01
6.350584041118621826e+03,2.000000000000000000e+01,7.550000000000000000e+01
6.351589779853820801e+03,2.000000000000000000e+01,7.546999999999999886e+01
6.352587110996246338e+03,2.000000000000000000e+01,7.545000000000000284e+01
6.353591739416122437e+03,2.000000000000000000e+01,7.545000000000000284e+01
6.354593900442123413e+03,2.000000000000000000e+01,7.546999999999999886e+01
6.355596109390258789e+03,2.000000000000000000e+01,7.545000000000000284e+01
6.356588990688323975e+03,2.000000000000000000e+01,7.545000000000000284e+01
6.357593949317932129e+03,2.000000000000000000e+01,7.545000000000000284e+01
6.358595322132110596e+03,2.000000000000000000e+01,7.542000000000000171e+01
6.359599075317382812e+03,2.000000000000000000e+01,7.542000000000000171e+01
6.360597279548645020e+03,2.000000000000000000e+01,7.540000000000000568e+01
6.361604079723358154e+03,2.000000000000000000e+01,7.529999999999999716e+01
6.362609641551971436e+03,2.000000000000000000e+01,7.540000000000000568e+01
6.363614260196685791e+03,2.000000000000000000e+01,7.537999999999999545e+01
6.364620128870010376e+03,2.000000000000000000e+01,7.534999999999999432e+01
6.365623989343643188e+03,2.000000000000000000e+01,7.540000000000000568e+01
6.366629441022872925e+03,2.000000000000000000e+01,7.540000000000000568e+01
6.367635075807571411e+03,2.000000000000000000e+01,7.532999999999999829e+01
6.368635907649993896e+03,2.000000000000000000e+01,7.540000000000000568e+01
6.369639078617095947e+03,2.000000000000000000e+01,7.537999999999999545e+01
6.370643914699554443e+03,2.000000000000000000e+01,7.540000000000000568e+01
6.371649074316024780e+03,2.000000000000000000e+01,7.534999999999999432e+01
6.372654827833175659e+03,2.000000000000000000e+01,7.542000000000000171e+01
6.373648066759109497e+03,2.000000000000000000e+01,7.534999999999999432e+01
6.374643540620803833e+03,2.000000000000000000e+01,7.529999999999999716e+01
6.375649060964584351e+03,2.000000000000000000e+01,7.540000000000000568e+01
6.376644938707351685e+03,2.000000000000000000e+01,7.537999999999999545e+01
6.377645240783691406e+03,2.000000000000000000e+01,7.534999999999999432e+01
6.378643683671951294e+03,2.000000000000000000e+01,7.534999999999999432e+01
6.379638094902038574e+03,2.000000000000000000e+01,7.537999999999999545e+01
6.380642967224121094e+03,2.000000000000000000e+01,7.534999999999999432e+01
6.381645564794540405e+03,2.000000000000000000e+01,7.534999999999999432e+01
6.382646820783615112e+03,2.000000000000000000e+01,7.537999999999999545e+01
6.383649066209793091e+03,2.000000000000000000e+01,7.534999999999999432e+01
6.384650376081466675e+03,2.000000000000000000e+01,7.528000000000000114e+01
6.385648345232009888e+03,2.000000000000000000e+01,7.532999999999999829e+01
6.386653444528579712e+03,2.000000000000000000e+01,7.529999999999999716e+01
6.387658143997192383e+03,2.000000000000000000e+01,7.534999999999999432e+01
6.388652044296264648e+03,2.000000000000000000e+01,7.529999999999999716e+01
6.389652061462402344e+03,2.000000000000000000e+01,7.540000000000000568e+01
6.390657993793487549e+03,2.000000000000000000e+01,7.532999999999999829e+01
6.391649159908294678e+03,2.000000000000000000e+01,7.520999999999999375e+01
6.392648470401763916e+03,2.000000000000000000e+01,7.507999999999999829e+01
6.393654281616210938e+03,2.000000000000000000e+01,7.532999999999999829e+01
6.394656822204589844e+03,2.000000000000000000e+01,7.518000000000000682e+01
6.395660249471664429e+03,2.000000000000000000e+01,7.512999999999999545e+01
6.396661751270294189e+03,2.000000000000000000e+01,7.498999999999999488e+01
6.397663930416107178e+03,2.000000000000000000e+01,7.495999999999999375e+01
6.398669068336486816e+03,2.000000000000000000e+01,7.501000000000000512e+01
6.399670697450637817e+03,2.000000000000000000e+01,7.498999999999999488e+01
6.400669663667678833e+03,2.000000000000000000e+01,7.493999999999999773e+01
6.401669369459152222e+03,2.000000000000000000e+01,7.495999999999999375e+01
6.402673471927642822e+03,2.000000000000000000e+01,7.495999999999999375e+01
6.403678452014923096e+03,2.000000000000000000e+01,7.495999999999999375e+01
6.404683776617050171e+03,2.000000000000000000e+01,7.495999999999999375e+01
6.405675544738769531e+03,2.000000000000000000e+01,7.493999999999999773e+01
6.406679353237152100e+03,2.000000000000000000e+01,7.489000000000000057e+01
6.407684962034225464e+03,2.000000000000000000e+01,7.489000000000000057e+01
6.408683877944946289e+03,2.000000000000000000e+01,7.490999999999999659e+01
6.409687859058380127e+03,2.000000000000000000e+01,7.490999999999999659e+01
6.410692099332809448e+03,2.000000000000000000e+01,7.490999999999999659e+01
6.411695424795150757e+03,2.000000000000000000e+01,7.490999999999999659e+01
6.412698299646377563e+03,2.000000000000000000e+01,7.489000000000000057e+01
6.413702040672302246e+03,2.000000000000000000e+01,7.489000000000000057e+01
6.414705503702163696e+03,2.000000000000000000e+01,7.481000000000000227e+01
6.415709102869033813e+03,2.000000000000000000e+01,7.479000000000000625e+01
6.416704051971435547e+03,2.000000000000000000e+01,7.468999999999999773e+01
6.417695163249969482e+03,2.000000000000000000e+01,7.468999999999999773e+01
6.418699219226837158e+03,2.000000000000000000e+01,7.456999999999999318e+01
6.419703214645385742e+03,2.000000000000000000e+01,7.456999999999999318e+01
6.420702106475830078e+03,2.000000000000000000e+01,7.450000000000000000e+01
6.421696384668350220e+03,2.000000000000000000e+01,7.450000000000000000e+01
6.422690015554428101e+03,2.000000000000000000e+01,7.446999999999999886e+01
6.423690364837646484e+03,2.000000000000000000e+01,7.450000000000000000e+01
6.424691129684448242e+03,2.000000000000000000e+01,7.446999999999999886e+01
6.425685392141342163e+03,2.000000000000000000e+01,7.450000000000000000e+01
6.426679057121276855e+03,2.000000000000000000e+01,7.446999999999999886e+01
6.427681762456893921e+03,2.000000000000000000e+01,7.446999999999999886e+01
6.428686219930648804e+03,2.000000000000000000e+01,7.446999999999999886e+01
6.429689754486083984e+03,2.000000000000000000e+01,7.446999999999999886e+01
6.430690089941024780e+03,2.000000000000000000e+01,7.445000000000000284e+01
6.431694620847702026e+03,2.000000000000000000e+01,7.445000000000000284e+01
6.432697799921035767e+03,2.000000000000000000e+01,7.445000000000000284e+01
6.433703171968460083e+03,2.000000000000000000e+01,7.445000000000000284e+01
6.434708848953247070e+03,2.000000000000000000e+01,7.445000000000000284e+01
6.435700702905654907e+03,2.000000000000000000e+01,7.440000000000000568e+01
6.436698113441467285e+03,2.000000000000000000e+01,7.442000000000000171e+01
6.437700713396072388e+03,2.000000000000000000e+01,7.442000000000000171e+01
6.438695694923400879e+03,2.000000000000000000e+01,7.442000000000000171e+01
6.439688208818435669e+03,2.000000000000000000e+01,7.437999999999999545e+01
6.440686812877655029e+03,2.000000000000000000e+01,7.442000000000000171e+01
6.441693284749984741e+03,2.000000000000000000e+01,7.440000000000000568e+01
6.442694698095321655e+03,2.000000000000000000e+01,7.442000000000000171e+01
6.443698107242584229e+03,2.000000000000000000e+01,7.442000000000000171e+01
6.444702171802520752e+03,2.000000000000000000e+01,7.437999999999999545e+01
6.445705339670181274e+03,2.000000000000000000e+01,7.440000000000000568e+01
6.446696835279464722e+03,2.000000000000000000e+01,7.437999999999999545e+01
6.447688217163085938e+03,2.000000000000000000e+01,7.440000000000000568e+01
6.448688102483749390e+03,2.000000000000000000e+01,7.429999999999999716e+01
6.449681391954421997e+03,2.000000000000000000e+01,7.440000000000000568e+01
6.450675529718399048e+03,2.000000000000000000e+01,7.432999999999999829e+01
6.451680696249008179e+03,2.000000000000000000e+01,7.432999999999999829e+01
6.452674686670303345e+03,2.000000000000000000e+01,7.437999999999999545e+01
6.453676565170288086e+03,2.000000000000000000e+01,7.434999999999999432e+01
6.454678088665008545e+03,2.000000000000000000e+01,7.415999999999999659e+01
6.455680706977844238e+03,2.000000000000000000e+01,7.415999999999999659e+01
6.456679986715316772e+03,2.000000000000000000e+01,7.432999999999999829e+01
6.457686470746994019e+03,2.000000000000000000e+01,7.429999999999999716e+01
6.458690459728240967e+03,2.000000000000000000e+01,7.437999999999999545e+01
6.459683621644973755e+03,2.000000000000000000e+01,7.418000000000000682e+01
6.460675123691558838e+03,2.000000000000000000e+01,7.434999999999999432e+01
6.461670081615447998e+03,2.000000000000000000e+01,7.406000000000000227e+01
6.462675534963607788e+03,2.000000000000000000e+01,7.429999999999999716e+01
6.463665951728820801e+03,2.000000000000000000e+01,7.410999999999999943e+01
6.464664898395538330e+03,2.000000000000000000e+01,7.407999999999999829e+01
6.465664975166320801e+03,2.000000000000000000e+01,7.410999999999999943e+01
6.466665237426757812e+03,2.000000000000000000e+01,7.406000000000000227e+01
6.467664910554885864e+03,2.000000000000000000e+01,7.410999999999999943e+01
6.468664938211441040e+03,2.000000000000000000e+01,7.407999999999999829e+01
6.469668094635009766e+03,2.000000000000000000e+01,7.401000000000000512e+01
6.470671661615371704e+03,2.000000000000000000e+01,7.401000000000000512e+01
6.471671482324600220e+03,2.000000000000000000e+01,7.398000000000000398e+01
6.472669913291931152e+03,2.000000000000000000e+01,7.398000000000000398e+01
6.473673488378524780e+03,2.000000000000000000e+01,7.395999999999999375e+01
6.474678169250488281e+03,2.000000000000000000e+01,7.395999999999999375e+01
6.475683261871337891e+03,2.000000000000000000e+01,7.398000000000000398e+01
6.476688822984695435e+03,2.000000000000000000e+01,7.398000000000000398e+01
6.477690214157104492e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.478692140340805054e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.479688385248184204e+03,2.000000000000000000e+01,7.398000000000000398e+01
6.480680510520935059e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.481671807050704956e+03,2.000000000000000000e+01,7.395999999999999375e+01
6.482673849821090698e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.483673703908920288e+03,2.000000000000000000e+01,7.390999999999999659e+01
6.484665245294570923e+03,2.000000000000000000e+01,7.393999999999999773e+01
6.485670706272125244e+03,2.000000000000000000e+01,7.389000000000000057e+01
