Time (s), Heater (%), Temperature (°C)
1.283005027770996094e+02,4.000000000000000000e+01,6.350999999999999801e+01
1.293035914897918701e+02,4.000000000000000000e+01,6.396999999999999886e+01
1.303024930953979492e+02,4.000000000000000000e+01,6.417000000000000171e+01
1.313035666942596436e+02,4.000000000000000000e+01,6.460999999999999943e+01
1.323095970153808594e+02,4.000000000000000000e+01,6.468000000000000682e+01
1.333115124702453613e+02,4.000000000000000000e+01,6.498000000000000398e+01
1.343127753734588623e+02,4.000000000000000000e+01,6.520000000000000284e+01
1.353066501617431641e+02,4.000000000000000000e+01,6.548999999999999488e+01
1.363114700317382812e+02,4.000000000000000000e+01,6.565999999999999659e+01
1.373165745735168457e+02,4.000000000000000000e+01,6.604999999999999716e+01
1.383188161849975586e+02,4.000000000000000000e+01,6.639000000000000057e+01
1.393177771568298340e+02,4.000000000000000000e+01,6.651000000000000512e+01
1.403205013275146484e+02,4.000000000000000000e+01,6.681000000000000227e+01
1.413234944343566895e+02,4.000000000000000000e+01,6.704999999999999716e+01
1.423277935981750488e+02,4.000000000000000000e+01,6.721999999999999886e+01
1.433234837055206299e+02,4.000000000000000000e+01,6.754000000000000625e+01
1.443267090320587158e+02,4.000000000000000000e+01,6.765999999999999659e+01
1.453314993381500244e+02,4.000000000000000000e+01,6.800000000000000000e+01
1.463336277008056641e+02,4.000000000000000000e+01,6.825000000000000000e+01
1.473375473022460938e+02,4.000000000000000000e+01,6.846999999999999886e+01
1.483404738903045654e+02,4.000000000000000000e+01,6.868999999999999773e+01
1.493445653915405273e+02,4.000000000000000000e+01,6.898000000000000398e+01
1.503445549011230469e+02,4.000000000000000000e+01,6.942000000000000171e+01
1.513435440063476562e+02,4.000000000000000000e+01,6.956999999999999318e+01
1.523435485363006592e+02,4.000000000000000000e+01,6.987999999999999545e+01
1.533354594707489014e+02,4.000000000000000000e+01,7.007999999999999829e+01
1.543364577293395996e+02,4.000000000000000000e+01,7.043999999999999773e+01
1.553390092849731445e+02,4.000000000000000000e+01,7.051999999999999602e+01
1.563393425941467285e+02,4.000000000000000000e+01,7.059000000000000341e+01
1.573435914516448975e+02,4.000000000000000000e+01,7.095999999999999375e+01
1.583424713611602783e+02,4.000000000000000000e+01,7.109999999999999432e+01
1.593446278572082520e+02,4.000000000000000000e+01,7.140000000000000568e+01
1.603488593101501465e+02,4.000000000000000000e+01,7.145000000000000284e+01
1.613425061702728271e+02,4.000000000000000000e+01,7.154000000000000625e+01
1.623466348648071289e+02,4.000000000000000000e+01,7.190999999999999659e+01
1.633424885272979736e+02,4.000000000000000000e+01,7.198000000000000398e+01
1.643335077762603760e+02,4.000000000000000000e+01,7.212999999999999545e+01
1.653365914821624756e+02,4.000000000000000000e+01,7.237000000000000455e+01
1.663304042816162109e+02,4.000000000000000000e+01,7.289000000000000057e+01
1.673365745544433594e+02,4.000000000000000000e+01,7.289000000000000057e+01
1.683293995857238770e+02,4.000000000000000000e+01,7.334999999999999432e+01
1.693282382488250732e+02,4.000000000000000000e+01,7.346999999999999886e+01
1.703194112777709961e+02,4.000000000000000000e+01,7.379000000000000625e+01
1.713215444087982178e+02,4.000000000000000000e+01,7.385999999999999943e+01
1.723204817771911621e+02,4.000000000000000000e+01,7.410999999999999943e+01
1.733184690475463867e+02,4.000000000000000000e+01,7.428000000000000114e+01
1.743193790912628174e+02,4.000000000000000000e+01,7.462000000000000455e+01
1.753224945068359375e+02,4.000000000000000000e+01,7.485999999999999943e+01
1.763235728740692139e+02,4.000000000000000000e+01,7.493999999999999773e+01
1.773176574707031250e+02,4.000000000000000000e+01,7.520999999999999375e+01
1.783136401176452637e+02,4.000000000000000000e+01,7.545000000000000284e+01
1.793192212581634521e+02,4.000000000000000000e+01,7.579000000000000625e+01
1.803152139186859131e+02,4.000000000000000000e+01,7.573999999999999488e+01
1.813065812587738037e+02,4.000000000000000000e+01,7.593999999999999773e+01
1.822991106510162354e+02,4.000000000000000000e+01,7.615999999999999659e+01
1.832916936874389648e+02,4.000000000000000000e+01,7.632999999999999829e+01
1.842862346172332764e+02,4.000000000000000000e+01,7.646999999999999886e+01
1.852794089317321777e+02,4.000000000000000000e+01,7.673999999999999488e+01
1.862825181484222412e+02,4.000000000000000000e+01,7.679000000000000625e+01
1.872730598449707031e+02,4.000000000000000000e+01,7.707999999999999829e+01
1.882645936012268066e+02,4.000000000000000000e+01,7.726000000000000512e+01
1.892646257877349854e+02,4.000000000000000000e+01,7.734999999999999432e+01
1.902614750862121582e+02,4.000000000000000000e+01,7.771999999999999886e+01
1.912578032016754150e+02,4.000000000000000000e+01,7.781999999999999318e+01
1.922581624984741211e+02,4.000000000000000000e+01,7.798999999999999488e+01
1.932604942321777344e+02,4.000000000000000000e+01,7.818000000000000682e+01
1.942605023384094238e+02,4.000000000000000000e+01,7.837999999999999545e+01
1.952646360397338867e+02,4.000000000000000000e+01,7.867000000000000171e+01
1.962694129943847656e+02,4.000000000000000000e+01,7.879000000000000625e+01
1.972724728584289551e+02,4.000000000000000000e+01,7.887000000000000455e+01
1.982763736248016357e+02,4.000000000000000000e+01,7.915999999999999659e+01
1.992810595035552979e+02,4.000000000000000000e+01,7.928000000000000114e+01
2.002788200378417969e+02,4.000000000000000000e+01,7.954999999999999716e+01
2.012725629806518555e+02,4.000000000000000000e+01,7.970000000000000284e+01
2.022736167907714844e+02,4.000000000000000000e+01,7.984000000000000341e+01
2.032736554145812988e+02,4.000000000000000000e+01,8.015999999999999659e+01
2.042704856395721436e+02,4.000000000000000000e+01,8.031000000000000227e+01
2.052704827785491943e+02,4.000000000000000000e+01,8.040999999999999659e+01
2.062735390663146973e+02,4.000000000000000000e+01,8.067000000000000171e+01
2.072704885005950928e+02,4.000000000000000000e+01,8.079999999999999716e+01
2.082687463760375977e+02,4.000000000000000000e+01,8.115999999999999659e+01
2.092724814414978027e+02,4.000000000000000000e+01,8.126000000000000512e+01
2.102762372493743896e+02,4.000000000000000000e+01,8.157999999999999829e+01
2.112804830074310303e+02,4.000000000000000000e+01,8.171999999999999886e+01
2.122814030647277832e+02,4.000000000000000000e+01,8.179999999999999716e+01
2.132724862098693848e+02,4.000000000000000000e+01,8.215999999999999659e+01
2.142784028053283691e+02,4.000000000000000000e+01,8.226000000000000512e+01
2.152764990329742432e+02,4.000000000000000000e+01,8.257999999999999829e+01
2.162778615951538086e+02,4.000000000000000000e+01,8.259999999999999432e+01
2.172746078968048096e+02,4.000000000000000000e+01,8.276999999999999602e+01
